sale_id,product_id,sale_date,units_sold
3065,5,2023-12-01,20
3066,6,2023-12-01,16
3067,7,2023-12-01,25
3068,8,2023-12-01,42
3069,9,2023-12-01,27
3070,10,2023-12-01,18
3071,11,2023-12-01,45
3072,12,2023-12-01,14
3073,13,2023-12-01,23
3074,14,2023-12-01,22
3075,15,2023-12-01,13
3076,16,2023-12-01,29
3077,17,2023-12-01,19
3078,18,2023-12-01,15
3079,19,2023-12-01,23
3080,20,2023-12-01,38
3081,1,2023-12-02,10
3082,2,2023-12-02,21
3083,3,2023-12-02,30
3084,4,2023-12-02,15
3085,5,2023-12-02,20
3086,6,2023-12-02,45
3087,7,2023-12-02,31
3088,8,2023-12-02,34
3089,9,2023-12-02,24
3090,10,2023-12-02,20
3091,11,2023-12-02,28
3092,12,2023-12-02,49
3093,13,2023-12-02,30
3094,14,2023-12-02,21
3095,15,2023-12-02,46
3096,16,2023-12-02,36
3097,17,2023-12-02,17
3098,18,2023-12-02,29
3099,19,2023-12-02,47
3100,20,2023-12-02,13
3101,1,2023-12-03,43
3102,2,2023-12-03,46
3103,3,2023-12-03,43
3104,4,2023-12-03,12
3105,5,2023-12-03,13
3106,6,2023-12-03,44
3107,7,2023-12-03,15
3108,8,2023-12-03,22
3109,9,2023-12-03,44
3110,10,2023-12-03,22
3111,11,2023-12-03,11
3112,12,2023-12-03,38
3113,13,2023-12-03,15
3114,14,2023-12-03,19
3115,15,2023-12-03,23
3116,16,2023-12-03,15
3117,17,2023-12-03,27
3118,18,2023-12-03,13
3119,19,2023-12-03,29
3120,20,2023-12-03,16
3121,1,2023-12-04,29
3122,2,2023-12-04,33
3123,3,2023-12-04,34
3124,4,2023-12-04,28
3125,5,2023-12-04,18
3126,6,2023-12-04,43
3127,7,2023-12-04,25
3128,8,2023-12-04,31
3129,9,2023-12-04,18
3130,10,2023-12-04,19
3131,11,2023-12-04,19
3132,12,2023-12-04,47
3133,13,2023-12-04,44
3134,14,2023-12-04,47
3135,15,2023-12-04,19
3136,16,2023-12-04,25
3137,17,2023-12-04,47
3138,18,2023-12-04,44
3139,19,2023-12-04,44
3140,20,2023-12-04,12
3141,1,2023-12-05,22
3142,2,2023-12-05,18
3143,3,2023-12-05,45
3144,4,2023-12-05,21
3145,5,2023-12-05,35
3146,6,2023-12-05,44
3147,7,2023-12-05,44
3148,8,2023-12-05,13
3149,9,2023-12-05,17
3150,10,2023-12-05,21
3151,11,2023-12-05,18
3152,12,2023-12-05,46
3153,13,2023-12-05,48
3154,14,2023-12-05,40
3155,15,2023-12-05,33
3156,16,2023-12-05,17
3157,17,2023-12-05,26
3158,18,2023-12-05,12
3159,19,2023-12-05,26
3160,20,2023-12-05,34
3161,1,2023-12-06,16
3162,2,2023-12-06,18
3163,3,2023-12-06,48
3164,4,2023-12-06,12
3165,5,2023-12-06,43
3166,6,2023-12-06,20
3167,7,2023-12-06,38
3168,8,2023-12-06,32
3169,9,2023-12-06,21
3170,10,2023-12-06,16
3171,11,2023-12-06,40
3172,12,2023-12-06,50
3173,13,2023-12-06,15
3174,14,2023-12-06,17
3175,15,2023-12-06,34
3176,16,2023-12-06,49
3177,17,2023-12-06,39
3178,18,2023-12-06,18
3179,19,2023-12-06,26
3180,20,2023-12-06,42
3181,1,2023-12-07,39
3182,2,2023-12-07,23
3183,3,2023-12-07,10
3184,4,2023-12-07,15
3185,5,2023-12-07,31
3186,6,2023-12-07,24
3187,7,2023-12-07,29
3188,8,2023-12-07,47
3189,9,2023-12-07,46
3190,10,2023-12-07,36
3191,11,2023-12-07,11
3192,12,2023-12-07,50
3193,13,2023-12-07,49
3194,14,2023-12-07,10
3195,15,2023-12-07,19
3196,16,2023-12-07,38
3197,17,2023-12-07,39
3198,18,2023-12-07,44
3199,19,2023-12-07,13
3200,20,2023-12-07,17
3201,1,2023-12-08,22
3202,2,2023-12-08,38
3203,3,2023-12-08,20
3204,4,2023-12-08,39
3205,5,2023-12-08,40
3206,6,2023-12-08,48
3207,7,2023-12-08,15
3208,8,2023-12-08,39
3209,9,2023-12-08,47
3210,10,2023-12-08,38
3211,11,2023-12-08,20
3212,12,2023-12-08,43
3213,13,2023-12-08,30
3214,14,2023-12-08,33
3215,15,2023-12-08,39
3216,16,2023-12-08,31
3217,17,2023-12-08,11
3218,18,2023-12-08,36
3219,19,2023-12-08,28
3220,20,2023-12-08,25
3221,1,2023-12-09,12
3222,2,2023-12-09,25
3223,3,2023-12-09,18
3224,4,2023-12-09,37
3225,5,2023-12-09,45
3226,6,2023-12-09,20
3227,7,2023-12-09,17
3228,8,2023-12-09,32
3229,9,2023-12-09,17
3230,10,2023-12-09,22
3231,11,2023-12-09,13
3232,12,2023-12-09,50
3233,13,2023-12-09,28
3234,14,2023-12-09,48
3235,15,2023-12-09,45
3236,16,2023-12-09,16
3237,17,2023-12-09,35
3238,18,2023-12-09,40
3239,19,2023-12-09,33
3240,20,2023-12-09,23
3241,1,2023-12-10,19
3242,2,2023-12-10,43
3243,3,2023-12-10,12
3244,4,2023-12-10,50
3245,5,2023-12-10,46
3246,6,2023-12-10,32
3247,7,2023-12-10,13
3248,8,2023-12-10,48
3249,9,2023-12-10,34
3250,10,2023-12-10,50
3251,11,2023-12-10,30
3252,12,2023-12-10,30
3253,13,2023-12-10,38
3254,14,2023-12-10,28
3255,15,2023-12-10,46
3256,16,2023-12-10,28
3257,17,2023-12-10,32
3258,18,2023-12-10,21
3259,19,2023-12-10,29
3260,20,2023-12-10,15
3261,1,2023-12-11,33
3262,2,2023-12-11,38
3263,3,2023-12-11,20
3264,4,2023-12-11,42
3265,5,2023-12-11,29
3266,6,2023-12-11,13
3267,7,2023-12-11,46
3268,8,2023-12-11,45
3269,9,2023-12-11,32
3270,10,2023-12-11,39
3271,11,2023-12-11,43
3272,12,2023-12-11,17
3273,13,2023-12-11,50
3274,14,2023-12-11,33
3275,15,2023-12-11,22
3276,16,2023-12-11,23
3277,17,2023-12-11,38
3278,18,2023-12-11,10
3279,19,2023-12-11,31
3280,20,2023-12-11,46
3281,1,2023-12-12,13
3282,2,2023-12-12,10
3283,3,2023-12-12,14
3284,4,2023-12-12,45
3285,5,2023-12-12,14
3286,6,2023-12-12,21
3287,7,2023-12-12,31
3288,8,2023-12-12,41
3289,9,2023-12-12,37
3290,10,2023-12-12,34
3291,11,2023-12-12,26
3292,12,2023-12-12,37
3293,13,2023-12-12,43
3294,14,2023-12-12,36
3295,15,2023-12-12,26
3296,16,2023-12-12,27
3297,17,2023-12-12,20
3298,18,2023-12-12,21
3299,19,2023-12-12,22
3300,20,2023-12-12,13
3301,1,2023-12-13,38
3302,2,2023-12-13,37
3303,3,2023-12-13,22
3304,4,2023-12-13,47
3305,5,2023-12-13,12
3306,6,2023-12-13,14
3307,7,2023-12-13,50
3308,8,2023-12-13,48
3309,9,2023-12-13,22
3310,10,2023-12-13,14
3311,11,2023-12-13,31
3312,12,2023-12-13,26
3313,13,2023-12-13,49
3314,14,2023-12-13,20
3315,15,2023-12-13,32
3316,16,2023-12-13,29
3317,17,2023-12-13,33
3318,18,2023-12-13,31
3319,19,2023-12-13,40
3320,20,2023-12-13,50
3321,1,2023-12-14,10
3322,2,2023-12-14,10
3323,3,2023-12-14,33
3324,4,2023-12-14,34
3325,5,2023-12-14,17
3326,6,2023-12-14,21
3327,7,2023-12-14,25
3328,8,2023-12-14,50
3329,9,2023-12-14,21
3330,10,2023-12-14,50
3331,11,2023-12-14,43
3332,12,2023-12-14,22
3333,13,2023-12-14,31
3334,14,2023-12-14,12
3335,15,2023-12-14,25
3336,16,2023-12-14,15
3337,17,2023-12-14,30
3338,18,2023-12-14,34
3339,19,2023-12-14,34
3340,20,2023-12-14,24
3341,1,2023-12-15,15
3342,2,2023-12-15,27
3343,3,2023-12-15,28
3344,4,2023-12-15,19
3345,5,2023-12-15,44
3346,6,2023-12-15,29
3347,7,2023-12-15,24
3348,8,2023-12-15,39
3349,9,2023-12-15,31
3350,10,2023-12-15,34
3351,11,2023-12-15,44
3352,12,2023-12-15,34
3353,13,2023-12-15,24
3354,14,2023-12-15,29
3355,15,2023-12-15,43
3356,16,2023-12-15,46
3357,17,2023-12-15,37
3358,18,2023-12-15,44
3359,19,2023-12-15,32
3360,20,2023-12-15,46
3361,1,2023-12-16,38
3362,2,2023-12-16,33
3363,3,2023-12-16,35
3364,4,2023-12-16,29
3365,5,2023-12-16,28
3366,6,2023-12-16,17
3367,7,2023-12-16,12
3368,8,2023-12-16,43
3369,9,2023-12-16,49
3370,10,2023-12-16,19
3371,11,2023-12-16,36
3372,12,2023-12-16,22
3373,13,2023-12-16,20
3374,14,2023-12-16,14
3375,15,2023-12-16,29
3376,16,2023-12-16,46
3377,17,2023-12-16,18
3378,18,2023-12-16,44
3379,19,2023-12-16,14
3380,20,2023-12-16,29
3381,1,2023-12-17,37
3382,2,2023-12-17,10
3383,3,2023-12-17,47
3384,4,2023-12-17,20
3385,5,2023-12-17,27
3386,6,2023-12-17,26
3387,7,2023-12-17,30
3388,8,2023-12-17,38
3389,9,2023-12-17,16
3390,10,2023-12-17,18
3391,11,2023-12-17,42
3392,12,2023-12-17,40
3393,13,2023-12-17,23
3394,14,2023-12-17,43
3395,15,2023-12-17,17
3396,16,2023-12-17,22
3397,17,2023-12-17,33
3398,18,2023-12-17,19
3399,19,2023-12-17,17
3400,20,2023-12-17,31
3401,1,2023-12-18,42
3402,2,2023-12-18,42
3403,3,2023-12-18,46
3404,4,2023-12-18,30
3405,5,2023-12-18,14
3406,6,2023-12-18,44
3407,7,2023-12-18,41
3408,8,2023-12-18,42
3409,9,2023-12-18,39
3410,10,2023-12-18,27
3411,11,2023-12-18,20
3412,12,2023-12-18,39
3413,13,2023-12-18,29
3414,14,2023-12-18,49
3415,15,2023-12-18,26
3416,16,2023-12-18,12
3417,17,2023-12-18,28
3418,18,2023-12-18,30
3419,19,2023-12-18,33
3420,20,2023-12-18,46
3421,1,2023-12-19,49
3422,2,2023-12-19,26
3423,3,2023-12-19,35
3424,4,2023-12-19,25
3425,5,2023-12-19,27
3426,6,2023-12-19,25
3427,7,2023-12-19,15
3428,8,2023-12-19,25
3429,9,2023-12-19,47
3430,10,2023-12-19,44
3431,11,2023-12-19,25
3432,12,2023-12-19,22
3433,13,2023-12-19,43
3434,14,2023-12-19,43
3435,15,2023-12-19,22
3436,16,2023-12-19,49
3437,17,2023-12-19,17
3438,18,2023-12-19,44
3439,19,2023-12-19,38
3440,20,2023-12-19,31
3441,1,2023-12-20,32
3442,2,2023-12-20,41
3443,3,2023-12-20,37
3444,4,2023-12-20,46
3445,5,2023-12-20,45
3446,6,2023-12-20,45
3447,7,2023-12-20,17
3448,8,2023-12-20,36
3449,9,2023-12-20,49
3450,10,2023-12-20,49
3451,11,2023-12-20,29
3452,12,2023-12-20,20
3453,13,2023-12-20,18
3454,14,2023-12-20,21
3455,15,2023-12-20,44
3456,16,2023-12-20,34
3457,17,2023-12-20,14
3458,18,2023-12-20,41
3459,19,2023-12-20,21
3460,20,2023-12-20,21
3461,1,2023-12-21,19
3462,2,2023-12-21,41
3463,3,2023-12-21,11
3464,4,2023-12-21,17
3465,5,2023-12-21,41
3466,6,2023-12-21,48
3467,7,2023-12-21,25
3468,8,2023-12-21,41
3469,9,2023-12-21,18
3470,10,2023-12-21,16
3471,11,2023-12-21,10
3472,12,2023-12-21,45
3473,13,2023-12-21,49
3474,14,2023-12-21,18
3475,15,2023-12-21,25
3476,16,2023-12-21,28
3477,17,2023-12-21,21
3478,18,2023-12-21,44
3479,19,2023-12-21,32
3480,20,2023-12-21,41
3481,1,2023-12-22,25
3482,2,2023-12-22,22
3483,3,2023-12-22,11
3484,4,2023-12-22,22
3485,5,2023-12-22,16
3486,6,2023-12-22,44
3487,7,2023-12-22,37
3488,8,2023-12-22,22
3489,9,2023-12-22,23
3490,10,2023-12-22,42
3491,11,2023-12-22,12
3492,12,2023-12-22,50
3493,13,2023-12-22,34
3494,14,2023-12-22,48
3495,15,2023-12-22,21
3496,16,2023-12-22,20
3497,17,2023-12-22,44
3498,18,2023-12-22,18
3499,19,2023-12-22,32
3500,20,2023-12-22,50
3501,1,2023-12-23,13
3502,2,2023-12-23,31
3503,3,2023-12-23,23
3504,4,2023-12-23,44
3505,5,2023-12-23,22
3506,6,2023-12-23,47
3507,7,2023-12-23,34
3508,8,2023-12-23,12
3509,9,2023-12-23,43
3510,10,2023-12-23,38
3511,11,2023-12-23,25
3512,12,2023-12-23,35
3513,13,2023-12-23,35
3514,14,2023-12-23,50
3515,15,2023-12-23,19
3516,16,2023-12-23,35
3517,17,2023-12-23,36
3518,18,2023-12-23,44
3519,19,2023-12-23,31
3520,20,2023-12-23,11
3521,1,2023-12-24,47
3522,2,2023-12-24,39
3523,3,2023-12-24,16
3524,4,2023-12-24,36
3525,5,2023-12-24,45
3526,6,2023-12-24,43
3527,7,2023-12-24,42
3528,8,2023-12-24,21
3529,9,2023-12-24,38
3530,10,2023-12-24,15
3531,11,2023-12-24,39
3532,12,2023-12-24,19
3533,13,2023-12-24,25
3534,14,2023-12-24,22
3535,15,2023-12-24,31
3536,16,2023-12-24,36
3537,17,2023-12-24,21
3538,18,2023-12-24,13
3539,19,2023-12-24,11
3540,20,2023-12-24,27
3541,1,2023-12-25,49
3542,2,2023-12-25,15
3543,3,2023-12-25,25
3544,4,2023-12-25,36
3545,5,2023-12-25,19
3546,6,2023-12-25,27
3547,7,2023-12-25,38
3548,8,2023-12-25,28
3549,9,2023-12-25,45
3550,10,2023-12-25,32
3551,11,2023-12-25,35
3552,12,2023-12-25,27
3553,13,2023-12-25,41
3554,14,2023-12-25,14
3555,15,2023-12-25,11
3556,16,2023-12-25,27
3557,17,2023-12-25,29
3558,18,2023-12-25,20
3559,19,2023-12-25,50
3560,20,2023-12-25,24
3561,1,2023-12-26,21
3562,2,2023-12-26,24
3563,3,2023-12-26,12
3564,4,2023-12-26,48
3565,5,2023-12-26,36
3566,6,2023-12-26,24
3567,7,2023-12-26,47
3568,8,2023-12-26,18
3569,9,2023-12-26,37
3570,10,2023-12-26,16
3571,11,2023-12-26,41
3572,12,2023-12-26,19
3573,13,2023-12-26,11
3574,14,2023-12-26,30
3575,15,2023-12-26,37
3576,16,2023-12-26,21
3577,17,2023-12-26,24
3578,18,2023-12-26,33
3579,19,2023-12-26,27
3580,20,2023-12-26,16
3581,1,2023-12-27,42
3582,2,2023-12-27,46
3583,3,2023-12-27,33
3584,4,2023-12-27,29
3585,5,2023-12-27,11
3586,6,2023-12-27,23
3587,7,2023-12-27,37
3588,8,2023-12-27,19
3589,9,2023-12-27,49
3590,10,2023-12-27,11
3591,11,2023-12-27,27
3592,12,2023-12-27,50
3593,13,2023-12-27,40
3594,14,2023-12-27,36
3595,15,2023-12-27,31
3596,16,2023-12-27,40
3597,17,2023-12-27,26
3598,18,2023-12-27,11
3599,19,2023-12-27,31
3600,20,2023-12-27,46
3601,1,2023-12-28,19
3602,2,2023-12-28,44
3603,3,2023-12-28,39
3604,4,2023-12-28,11
3605,5,2023-12-28,25
3606,6,2023-12-28,48
3607,7,2023-12-28,44
3608,8,2023-12-28,43
3609,9,2023-12-28,20
3610,10,2023-12-28,39
3611,11,2023-12-28,16
3612,12,2023-12-28,31
3613,13,2023-12-28,10
3614,14,2023-12-28,47
3615,15,2023-12-28,26
3616,16,2023-12-28,37
3617,17,2023-12-28,48
3618,18,2023-12-28,12
3619,19,2023-12-28,27
3620,20,2023-12-28,49
3621,1,2023-12-29,32
3622,2,2023-12-29,33
3623,3,2023-12-29,15
3624,4,2023-12-29,40
3625,5,2023-12-29,26
3626,6,2023-12-29,30
3627,7,2023-12-29,31
3628,8,2023-12-29,28
3629,9,2023-12-29,27
3630,10,2023-12-29,14
3631,11,2023-12-29,44
3632,12,2023-12-29,34
3633,13,2023-12-29,21
3634,14,2023-12-29,18
3635,15,2023-12-29,21
3636,16,2023-12-29,23
3637,17,2023-12-29,13
3638,18,2023-12-29,19
3639,19,2023-12-29,24
3640,20,2023-12-29,50
3641,1,2023-12-30,46
3642,2,2023-12-30,31
3643,3,2023-12-30,14
3644,4,2023-12-30,13
3645,5,2023-12-30,14
3646,6,2023-12-30,33
3647,7,2023-12-30,30
3648,8,2023-12-30,36
3649,9,2023-12-30,24
3650,10,2023-12-30,30
3651,11,2023-12-30,39
3652,12,2023-12-30,40
3653,13,2023-12-30,35
3654,14,2023-12-30,45
3655,15,2023-12-30,45
3656,16,2023-12-30,45
3657,17,2023-12-30,50
3658,18,2023-12-30,34
3659,19,2023-12-30,32
3660,20,2023-12-30,43
3661,1,2023-12-31,24
3662,2,2023-12-31,47
3663,3,2023-12-31,22
3664,4,2023-12-31,18
3665,5,2023-12-31,33
3666,6,2023-12-31,43
3667,7,2023-12-31,38
3668,8,2023-12-31,47
3669,9,2023-12-31,25
3670,10,2023-12-31,42
3671,11,2023-12-31,45
3672,12,2023-12-31,15
3673,13,2023-12-31,30
3674,14,2023-12-31,16
3675,15,2023-12-31,10
3676,16,2023-12-31,17
3677,17,2023-12-31,50
3678,18,2023-12-31,11
3679,19,2023-12-31,30
3680,20,2023-12-31,19
3681,1,2024-01-01,45
3682,2,2024-01-01,14
3683,3,2024-01-01,47
3684,4,2024-01-01,50
3685,5,2024-01-01,50
3686,6,2024-01-01,27
3687,7,2024-01-01,45
3688,8,2024-01-01,15
3689,9,2024-01-01,25
3690,10,2024-01-01,26
3691,11,2024-01-01,23
3692,12,2024-01-01,42
3693,13,2024-01-01,11
3694,14,2024-01-01,48
3695,15,2024-01-01,45
3696,16,2024-01-01,35
3697,17,2024-01-01,41
3698,18,2024-01-01,30
3699,19,2024-01-01,22
3700,20,2024-01-01,13
3701,1,2024-01-02,16
3702,2,2024-01-02,15
3703,3,2024-01-02,11
3704,4,2024-01-02,38
3705,5,2024-01-02,12
3706,6,2024-01-02,46
3707,7,2024-01-02,49
3708,8,2024-01-02,15
3709,9,2024-01-02,47
3710,10,2024-01-02,50
3711,11,2024-01-02,16
3712,12,2024-01-02,41
3713,13,2024-01-02,22
3714,14,2024-01-02,36
3715,15,2024-01-02,10
3716,16,2024-01-02,33
3717,17,2024-01-02,12
3718,18,2024-01-02,37
3719,19,2024-01-02,25
3720,20,2024-01-02,23
3721,1,2024-01-03,18
3722,2,2024-01-03,24
3723,3,2024-01-03,42
3724,4,2024-01-03,24
3725,5,2024-01-03,29
3726,6,2024-01-03,27
3727,7,2024-01-03,20
3728,8,2024-01-03,21
3729,9,2024-01-03,50
3730,10,2024-01-03,44
3731,11,2024-01-03,17
3732,12,2024-01-03,43
3733,13,2024-01-03,35
3734,14,2024-01-03,37
3735,15,2024-01-03,13
3736,16,2024-01-03,16
3737,17,2024-01-03,48
3738,18,2024-01-03,16
3739,19,2024-01-03,49
3740,20,2024-01-03,37
3741,1,2024-01-04,20
3742,2,2024-01-04,22
3743,3,2024-01-04,31
3744,4,2024-01-04,43
3745,5,2024-01-04,20
3746,6,2024-01-04,46
3747,7,2024-01-04,42
3748,8,2024-01-04,40
3749,9,2024-01-04,44
3750,10,2024-01-04,15
3751,11,2024-01-04,18
3752,12,2024-01-04,18
3753,13,2024-01-04,21
3754,14,2024-01-04,50
3755,15,2024-01-04,13
3756,16,2024-01-04,19
3757,17,2024-01-04,33
3758,18,2024-01-04,30
3759,19,2024-01-04,48
3760,20,2024-01-04,25
3761,1,2024-01-05,39
3762,2,2024-01-05,28
3763,3,2024-01-05,23
3764,4,2024-01-05,39
3765,5,2024-01-05,46
3766,6,2024-01-05,40
3767,7,2024-01-05,37
3768,8,2024-01-05,46
3769,9,2024-01-05,13
3770,10,2024-01-05,48
3771,11,2024-01-05,20
3772,12,2024-01-05,21
3773,13,2024-01-05,33
3774,14,2024-01-05,16
3775,15,2024-01-05,33
3776,16,2024-01-05,40
3777,17,2024-01-05,49
3778,18,2024-01-05,19
3779,19,2024-01-05,26
3780,20,2024-01-05,43
3781,1,2024-01-06,35
3782,2,2024-01-06,25
3783,3,2024-01-06,26
3784,4,2024-01-06,41
3785,5,2024-01-06,35
3786,6,2024-01-06,49
3787,7,2024-01-06,50
3788,8,2024-01-06,41
3789,9,2024-01-06,24
3790,10,2024-01-06,45
3791,11,2024-01-06,25
3792,12,2024-01-06,34
3793,13,2024-01-06,40
3794,14,2024-01-06,16
3795,15,2024-01-06,47
3796,16,2024-01-06,18
3797,17,2024-01-06,29
3798,18,2024-01-06,40
3799,19,2024-01-06,34
3800,20,2024-01-06,44
3801,1,2024-01-07,44
3802,2,2024-01-07,20
3803,3,2024-01-07,35
3804,4,2024-01-07,33
3805,5,2024-01-07,36
3806,6,2024-01-07,15
3807,7,2024-01-07,49
3808,8,2024-01-07,15
3809,9,2024-01-07,40
3810,10,2024-01-07,41
3811,11,2024-01-07,18
3812,12,2024-01-07,21
3813,13,2024-01-07,48
3814,14,2024-01-07,32
3815,15,2024-01-07,32
3816,16,2024-01-07,46
3817,17,2024-01-07,20
3818,18,2024-01-07,27
3819,19,2024-01-07,11
3820,20,2024-01-07,17
3821,1,2024-01-08,26
3822,2,2024-01-08,29
3823,3,2024-01-08,14
3824,4,2024-01-08,50
3825,5,2024-01-08,21
3826,6,2024-01-08,43
3827,7,2024-01-08,15
3828,8,2024-01-08,32
3829,9,2024-01-08,48
3830,10,2024-01-08,29
3831,11,2024-01-08,48
3832,12,2024-01-08,16
3833,13,2024-01-08,12
3834,14,2024-01-08,16
3835,15,2024-01-08,35
3836,16,2024-01-08,36
3837,17,2024-01-08,50
3838,18,2024-01-08,28
3839,19,2024-01-08,34
3840,20,2024-01-08,24
3841,1,2024-01-09,11
3842,2,2024-01-09,22
3843,3,2024-01-09,13
3844,4,2024-01-09,24
3845,5,2024-01-09,32
3846,6,2024-01-09,21
3847,7,2024-01-09,47
3848,8,2024-01-09,32
3849,9,2024-01-09,15
3850,10,2024-01-09,20
3851,11,2024-01-09,10
3852,12,2024-01-09,43
3853,13,2024-01-09,16
3854,14,2024-01-09,25
3855,15,2024-01-09,37
3856,16,2024-01-09,13
3857,17,2024-01-09,21
3858,18,2024-01-09,42
3859,19,2024-01-09,27
3860,20,2024-01-09,14
3861,1,2024-01-10,20
3862,2,2024-01-10,44
3863,3,2024-01-10,14
3864,4,2024-01-10,16
3865,5,2024-01-10,21
3866,6,2024-01-10,25
3867,7,2024-01-10,27
3868,8,2024-01-10,11
3869,9,2024-01-10,28
3870,10,2024-01-10,49
3871,11,2024-01-10,47
3872,12,2024-01-10,15
3873,13,2024-01-10,43
3874,14,2024-01-10,17
3875,15,2024-01-10,15
3876,16,2024-01-10,16
3877,17,2024-01-10,38
3878,18,2024-01-10,26
3879,19,2024-01-10,13
3880,20,2024-01-10,32
3881,1,2024-01-11,23
3882,2,2024-01-11,29
3883,3,2024-01-11,12
3884,4,2024-01-11,26
3885,5,2024-01-11,50
3886,6,2024-01-11,11
3887,7,2024-01-11,31
3888,8,2024-01-11,17
3889,9,2024-01-11,38
3890,10,2024-01-11,27
3891,11,2024-01-11,36
3892,12,2024-01-11,22
3893,13,2024-01-11,35
3894,14,2024-01-11,38
3895,15,2024-01-11,42
3896,16,2024-01-11,47
3897,17,2024-01-11,15
3898,18,2024-01-11,45
3899,19,2024-01-11,10
3900,20,2024-01-11,20
3901,1,2024-01-12,43
3902,2,2024-01-12,31
3903,3,2024-01-12,41
3904,4,2024-01-12,17
3905,5,2024-01-12,25
3906,6,2024-01-12,12
3907,7,2024-01-12,11
3908,8,2024-01-12,17
3909,9,2024-01-12,29
3910,10,2024-01-12,22
3911,11,2024-01-12,50
3912,12,2024-01-12,36
3913,13,2024-01-12,10
3914,14,2024-01-12,38
3915,15,2024-01-12,39
3916,16,2024-01-12,25
3917,17,2024-01-12,46
3918,18,2024-01-12,37
3919,19,2024-01-12,43
3920,20,2024-01-12,12
3921,1,2024-01-13,38
3922,2,2024-01-13,11
3923,3,2024-01-13,12
3924,4,2024-01-13,16
3925,5,2024-01-13,30
3926,6,2024-01-13,15
3927,7,2024-01-13,40
3928,8,2024-01-13,14
3929,9,2024-01-13,50
3930,10,2024-01-13,33
3931,11,2024-01-13,16
3932,12,2024-01-13,23
3933,13,2024-01-13,45
3934,14,2024-01-13,11
3935,15,2024-01-13,10
3936,16,2024-01-13,50
3937,17,2024-01-13,26
3938,18,2024-01-13,41
3939,19,2024-01-13,38
3940,20,2024-01-13,42
3941,1,2024-01-14,22
3942,2,2024-01-14,31
3943,3,2024-01-14,18
3944,4,2024-01-14,41
3945,5,2024-01-14,34
3946,6,2024-01-14,44
3947,7,2024-01-14,10
3948,8,2024-01-14,28
3949,9,2024-01-14,36
3950,10,2024-01-14,49
3951,11,2024-01-14,31
3952,12,2024-01-14,21
3953,13,2024-01-14,44
3954,14,2024-01-14,30
3955,15,2024-01-14,29
3956,16,2024-01-14,28
3957,17,2024-01-14,46
3958,18,2024-01-14,42
3959,19,2024-01-14,42
3960,20,2024-01-14,28
3961,1,2024-01-15,41
3962,2,2024-01-15,23
3963,3,2024-01-15,20
3964,4,2024-01-15,38
3965,5,2024-01-15,23
3966,6,2024-01-15,36
3967,7,2024-01-15,26
3968,8,2024-01-15,18
3969,9,2024-01-15,11
3970,10,2024-01-15,34
3971,11,2024-01-15,45
3972,12,2024-01-15,13
3973,13,2024-01-15,15
3974,14,2024-01-15,23
3975,15,2024-01-15,47
3976,16,2024-01-15,48
3977,17,2024-01-15,45
3978,18,2024-01-15,25
3979,19,2024-01-15,23
3980,20,2024-01-15,22
3981,1,2024-01-16,39
3982,2,2024-01-16,20
3983,3,2024-01-16,13
3984,4,2024-01-16,39
3985,5,2024-01-16,19
3986,6,2024-01-16,29
3987,7,2024-01-16,26
3988,8,2024-01-16,39
3989,9,2024-01-16,23
3990,10,2024-01-16,37
3991,11,2024-01-16,41
3992,12,2024-01-16,16
3993,13,2024-01-16,23
3994,14,2024-01-16,40
3995,15,2024-01-16,17
3996,16,2024-01-16,47
3997,17,2024-01-16,33
3998,18,2024-01-16,37
3999,19,2024-01-16,29
4000,20,2024-01-16,50
4001,1,2024-01-17,41
4002,2,2024-01-17,17
4003,3,2024-01-17,37
4004,4,2024-01-17,11
4005,5,2024-01-17,34
4006,6,2024-01-17,17
4007,7,2024-01-17,11
4008,8,2024-01-17,33
4009,9,2024-01-17,10
4010,10,2024-01-17,37
4011,11,2024-01-17,31
4012,12,2024-01-17,29
4013,13,2024-01-17,38
4014,14,2024-01-17,47
4015,15,2024-01-17,41
4016,16,2024-01-17,45
4017,17,2024-01-17,17
4018,18,2024-01-17,43
4019,19,2024-01-17,28
4020,20,2024-01-17,38
4021,1,2024-01-18,14
4022,2,2024-01-18,46
4023,3,2024-01-18,17
4024,4,2024-01-18,36
4025,5,2024-01-18,31
4026,6,2024-01-18,29
4027,7,2024-01-18,11
4028,8,2024-01-18,21
4029,9,2024-01-18,19
4030,10,2024-01-18,31
4031,11,2024-01-18,13
4032,12,2024-01-18,26
4033,13,2024-01-18,28
4034,14,2024-01-18,46
4035,15,2024-01-18,48
4036,16,2024-01-18,48
4037,17,2024-01-18,25
4038,18,2024-01-18,36
4039,19,2024-01-18,28
4040,20,2024-01-18,29
4041,1,2024-01-19,15
4042,2,2024-01-19,16
4043,3,2024-01-19,50
4044,4,2024-01-19,11
4045,5,2024-01-19,17
4046,6,2024-01-19,19
4047,7,2024-01-19,14
4048,8,2024-01-19,23
4049,9,2024-01-19,24
4050,10,2024-01-19,21
4051,11,2024-01-19,19
4052,12,2024-01-19,23
4053,13,2024-01-19,17
4054,14,2024-01-19,11
4055,15,2024-01-19,30
4056,16,2024-01-19,50
4057,17,2024-01-19,16
4058,18,2024-01-19,25
4059,19,2024-01-19,28
4060,20,2024-01-19,36
4061,1,2024-01-20,39
4062,2,2024-01-20,29
